SalePrice,id
136831.81144622373,2735
143662.58777069888,2736
125096.68772774814,2737
163387.1014789809,2738
167750.80805544596,2739
138550.06241295306,2740
155578.70575385808,2741
158890.074896547,2742
152371.815666529,2743
143225.63979417,2744
126415.8388525415,2745
129574.82399571525,2746
168245.03956162365,2747
125661.64512269961,2748
127419.12416151192,2749
135075.7876208454,2750
119663.50325020595,2751
227407.80916758854,2752
150758.67389717046,2753
173628.13132551647,2754
138309.81525071323,2755
87107.86580368876,2756
71249.49310199749,2757
83959.63271305521,2758
163662.5463674276,2759
124413.8774935086,2760
142677.77277993734,2761
144155.23845849745,2762
169543.7187442277,2763
166683.6943251971,2764
283514.54926676064,2765
137926.81344886034,2766
92656.2514359403,2767
148890.81541047292,2768
138980.26231531313,2769
159033.3556918972,2770
124174.06505020428,2771
109463.95054515533,2772
131205.23028823233,2773
142461.6073125217,2774
111969.12614070468,2775
136686.6033289899,2776
152215.86659383294,2777
138015.74164021385,2778
114458.1888922527,2779
104767.3945642815,2780
111354.58118689359,2781
96915.74923669187,2782
106659.31356358297,2783
130429.63135668698,2784
146538.1828833267,2785
72113.1196639109,2786
122511.13775376452,2787
92597.73947234845,2788
245860.37218743208,2789
93873.6435585729,2790
131630.249566314,2791
72178.41551112839,2792
150983.0524244237,2793
105412.70107310564,2794
113777.51100032391,2795
107314.92181317203,2796
172169.9329148313,2797
113977.89861695713,2798
117580.36279724857,2799
79092.63380100325,2800
110766.69881729668,2801
132394.68242469005,2802
186135.0422720198,2803
134648.46754557616,2804
92827.65104128356,2805
111539.86413975756,2806
155129.43153428825,2807
141490.2684726433,2808
135625.18472405564,2809
126231.62900665464,2810
161456.1345429549,2811
139919.84469158345,2812
179191.27496843383,2813
170641.96557340413,2814
94259.38758827686,2815
275141.82639031264,2816
139028.29207852436,2817
130015.51461894381,2818
175800.29380536068,2819
132477.29894637427,2820
103093.34648899786,2821
180689.00370432317,2822
224967.50019485757,2823
161544.32201535927,2824
139507.5156323159,2825
133644.31435570994,2826
135819.9355565402,2827
197955.6469751025,2828
188882.38896358648,2829
253502.29264640034,2830
190108.460239419,2831
206677.89898277353,2832
288105.50498906133,2833
224795.5629503608,2834
220947.42865805505,2835
193426.3456385891,2836
167345.147494479,2837
145988.29474952735,2838
178816.8938251137,2839
183064.08401619195,2840
205108.7126495889,2841
219470.8558437601,2842
153305.67725970416,2843
154903.73207293032,2844
126470.55725684988,2845
212295.78371636118,2846
196797.5045506424,2847
204283.29932694585,2848
219132.12995958992,2849
256626.67965774838,2850
248712.88490042547,2851
239009.160776841,2852
237014.34108671,2853
137567.31120912393,2854
188535.5678955415,2855
212809.10431363108,2856
191252.56176514528,2857
194891.5321219989,2858
127848.97900312737,2859
115445.49866916316,2860
140639.88351098946,2861
201775.0961230585,2862
112532.95940301704,2863
271226.8893280051,2864
132987.93518376187,2865
145366.37206962734,2866
96544.88283840423,2867
120044.47056493131,2868
114893.5203843906,2869
138977.2877004705,2870
105548.28783497751,2871
58684.983802653784,2872
101995.22029479001,2873
133232.20186133482,2874
118061.57726433511,2875
155907.51065573975,2876
145800.0715670937,2877
169556.19323690925,2878
141063.8231026155,2879
117042.42709800765,2880
160124.2176615998,2881
155767.9232256243,2882
179716.74443611162,2883
171963.39913886352,2884
177124.25681814933,2885
178437.0515729261,2886
104640.55667340224,2887
132945.66701904568,2888
60174.17885237846,2889
81568.37814468972,2890
154521.421924665,2891
48264.322735273076,2892
102659.8631412969,2893
58057.08427888022,2894
290293.69568501366,2895
272760.59877745964,2896
185269.52920006638,2897
178885.53946294647,2898
237144.72258772704,2899
160063.99998924427,2900
178286.55553128468,2901
180612.2916998369,2902
323581.1349925308,2903
294929.90133634873,2904
109771.98085874955,2905
188259.28854616886,2906
118292.12520695844,2907
126838.028401427,2908
161929.6806104715,2909
83375.74212042829,2910
90907.91840769546,2911
155497.86561016925,2912
90999.05312883557,2913
87778.3462537202,2914
87778.3462537202,2915
90999.05312883557,2916
143703.88632778949,2917
112455.62236545458,2918
227848.8487765976,2919
